21116130,f,,BN,Comuna Telciu,4512267,13729380
21149707,d,,GL,Comuna Cosmesti,3655943,13729380
21230410,d,,BH,Comuna Boianu Mare,5355683,13729380
21231245,d,,GL,Comuna Draguseni,4591309,13729380
2127028,5,1,HD,Municipiul Hunedoara
21281448,d,,BH,Comuna Lazareni,4660751,13729380
21319321,d,,MM,Comuna Satulung,3626905,13729380
21321640,d,,BC,Comuna Livezi,13729380,4278132
21321682,d,,BC,Comuna Racaciuni,13729380,4670330
21321968,d,,MS,Comuna Ceuasu de Campie,4323586,13729380
21331333,d,,OT,Municipiul Slatina,4394811,13729380
21403642,f,,SJ,Comuna Sag,13729380,4495123
21426263,d,,BH,Comuna Astileu,4660727,13729380
21426298,d,,BH,Orasul Sacueni,4593474,13729380
21437092,d,,BC,Comuna Stefan cel Mare,13729380,4278345
21453934,d,,BN,Orasul Sangeorz Bai,4347321,13729380
21454972,d,,BH,Comuna Chislaz,5398331,13729380
21454980,d,,BH,Comuna Chislaz,5398331,13729380
21469299,d,,BH,Comuna Pietroasa,4641326,13729380
21485375,d,,MS,Comuna Cristesti,4323357,13729380
21511431,d,,MS,Municipiul Targu Mures,4322823,13729380
21514071,d,,BH,Comuna Budureasa,5431667,13729380
21529331,f,,PH,Orasul Valenii de Munte,2842870,13729380
21534427,f,,SJ,Comuna Galgau,4495182,13729380
21539475,d,,BH,Comuna Balc,5431683,13729380
21539483,f,,BH,Comuna Sanmartin,4641296,13729380
21539840,d,,SJ,Comuna Balan,13729380,4291689
21568756,d,,BH,Comuna Derna,13729380,5316498
21568764,d,,BH,Comuna Salacea,4784300,13729380
21587561,d,,NT,Comuna Bozieni,2613664,13729380
21591325,f,,BT,Comuna Pomirla,3503678,13729380
21596993,d,,MM,Comuna Baiut,3694497,13729380
21599566,d,,GL,Comuna Valea Marului,13729380,3655900
21613741,d,,GL,Comuna Nicoresti,3878767,13729380
21616845,a,,IF,Orasul Buftea,13729380
21637961,d,,GL,Comuna Piscu,3127018,13729380
21638398,d,,SJ,Comuna Plopis,4291956,13729380
21638401,d,,SJ,Comuna Boghis,17720391,13729380
21643041,d,,GL,Comuna Namoloasa,3126632,13729380
21643521,d,,SJ,Comuna Bobota,4292013,13729380
21660638,d,,GL,Comuna Cavadinesti,3347048,13729380
21683542,d,,BT,Comuna Varfu Campului,3503627,13729380
21683666,f,,BT,Comuna Todireni,3373381,13729380
21689340,d,,MM,Comuna Cernesti,3627897,13729380
21702458,d,,SJ,Comuna Valcau de Jos,13729380,4291930
21702750,d,,GL,Comuna Gohor,3814712,13729380
21716984,d,,GL,Comuna Branistea,4461970,13729380
21717645,d,,BH,Comuna Dragesti,4784202,13729380
21717807,d,,BT,Comuna Albesti,13729380,3373519
21726058,d,,BH,Comuna Sanicolau Roman,13729380,15651970
21742126,d,,BH,Comuna Tauteu,4784237,13729380
21742134,d,,BH,Comuna Tauteu,4784237,13729380
21742177,d,,BH,Comuna Cetariu,4390518,13729380
21742193,d,,BH,Comuna Buduslau,5431713,13729380
21759624,d,,GL,Comuna Vladesti,3126578,13729380
21764566,d,,BT,Comuna Sulita,3373357,13729380
21769911,2,1,SV,Comuna Poieni Solca
21799092,f,,BT,Orasul Flamanzi,3372173,13729380
21859399,d,,SJ,Comuna Creaca,13729380,4291646
21874127,f,,BT,Comuna Cotusca,3372157,13729380
21886075,d,,GL,Comuna Fartanesti,4802813,13729380
21902103,d,,GL,Comuna Independenta,13729380,4040172
21923386,d,,GL,Comuna Sendreni,13729380,3553269
21951289,d,,BH,Comuna Varciorog,13729380,4650600
21952632,d,,GL,Comuna Balabanesti,4499303,13729380
21960821,d,,BC,Comuna Corbasca,13729380,4278396
21965748,d,,SJ,Comuna Camar,4495263,13729380
21971740,d,,BT,Comuna Hlipiceni,3373365,13729380
21972540,d,,GL,Comuna Balasesti,4412217,13729380
21972850,d,,SJ,Comuna Dobrin,4291573,13729380
21993950,d,,GL,Comuna Movileni,3814747,13729380
22035948,d,,SJ,Comuna Ip,13729380,4291697
22056363,d,,BH,Comuna Tulca,13729380,5149128
22056746,d,,GL,Comuna Suceveni,4436216,13729380
22092005,i,,BT,Comuna Suharau,3433912,13729380
22098016,d,,GL,Comuna Frumusita,3952219,13729380
22209840,f,,CT,Municipiul Constanta,4785631,13729380
22278777,d,,BT,Comuna Blindesti,16406308,13729380
22311210,d,,SJ,Comuna Marca,13729380,4291948
22403640,d,,SJ,Comuna Samsud,4291999,13729380
22459943,d,,GL,Comuna Virlezi,4412233,13729380
22467911,d,,BZ,Municipiul Buzau,4233874,13729380
22485721,d,,BH,Comuna Gepiu,13729380,16132288
22533462,d,,GL,Comuna Beresti-Meria,3346867,13729380
22580707,d,,BH,Comuna Tarcea,5199045,13729380
22581923,d,,GL,Comuna Scinteiesti,3127093,13729380
22584954,d,,MS,Comuna Bahnea,13729380,4565121
22594397,d,,BH,Comuna Saniob,4820291,13729380
22622667,f,,BH,Municipiul Oradea,4230487,13729380
22640248,f,,PH,Municipiul Ploiesti,2844855,13729380
22673610,d,,GL,Comuna Buciumeni,3878775,13729380
22711594,d,,BT,Comuna Baluseni,3433890,13729380
22711608,d,,BT,Comuna Frumusica,13729380,3373322
22725492,d,,GL,Comuna Vanatori,4393212,13729380
22729133,d,,BH,Comuna Uileacu de Beius,13729380,4784172
22748887,d,,VN,Comuna Balesti,13729380,4410704
22751319,d,,VS,Comuna Lipovat,3394244,13729380
22760139,d,,CL,Municipiul Calarasi,13729380,4445370
22769987,d,,BZ,Comuna Merei,3662541,13729380
22786465,d,,BH,Comuna Copacel,4883974,13729380
22794999,d,,BH,Comuna Petreu,13729380,5431691
22800292,d,,VN,Comuna Tanasoaia,4297789,13729380
22800306,d,,VN,Comuna Corbita,4298121,13729380
22800314,d,,VN,Comuna Homocea,4350688,13729380
22811844,d,,VN,Comuna Sihlea,4447436,13729380
22835550,d,,MM,Comuna Basesti,3694799,13729380
22838777,1,,B,Sectorul 1 al Municipiului Bucuresti
22850258,d,,VN,Comuna Chiojdeni,13729380,4350769
22885191,d,,VN,Comuna Andreiasu de Jos,4447304,13729380
22920140,d,,BH,Comuna Spinus,4755452,13729380
22997438,f,,GJ,Comuna Rosia de Amaradia,4898487,13729380
23009793,d,,BT,Comuna Dingeni,3373535,13729380
23012292,d,,MM,Comuna Coltau,13729380,16384650
23012322,d,,BT,Comuna Paltinis,3571559,13729380
23023259,d,,SJ,Comuna Mirsid,4291603,13729380
23025934,f,,AG,Orasul Mioveni,4318199,13729380
23062754,2,1,TM,Comuna Pesac
23070129,2,1,TM,Comuna Bucovat
23095212,d,,BT,Comuna Viisoara,3372149,13729380
23102034,d,,NT,Comuna Horia,2613737,13729380
23102042,d,,NT,Comuna Stanita,13729380,2613818
23104558,d,,BC,Comuna Lipova,13729380,4535899
23104582,d,,BC,Comuna Itesti,13729380,17926210
23104604,d,,BC,Comuna Gaiceana,13729380,4455307
23109440,d,,BC,Comuna Dealu Morii,13729380,4352913
23122767,d,,BC,Comuna Berzunti,13729380,4455480
23141440,d,,BC,Comuna Urechesti,13729380,4352700
23141521,d,,BC,Comuna Stanisesti,13729380,4670216
23173965,d,,MS,Comuna Sanpetru de Campie,4619132,13729380
23259072,2,1,BH,Comuna Toboliu
23295121,d,,BT,Comuna Mileanca,3571567,13729380
23383622,f,,BT,Comuna Ungureni,3571583,13729380
23391757,f,,BC,Municipiul Bacau,13729380,4278337
23410107,11,,B,Sectorul 1,4505359
23416088,d,,BT,Comuna Rauseni,13729380,3373373
23416401,d,,CL,Municipiul Calarasi,13729380,4445370
23491497,d,,BT,Comuna Havarna,13729380,3643884
23537497,d,,CL,Municipiul Calarasi,13729380,4445370
23561614,f,,VL,Orasul Baile Olanesti,2541215,13729380
23572931,f,,CL,Comuna Borcea,13729380,3966389
23578071,d,,BT,Comuna Curtesti,3433866,13729380
23590202,d,,CT,Orasul Navodari,13729380,4618382
23601565,f,,GJ,Comuna Baia de Fier,4718896,13729380
23631540,d,,GL,Comuna Priponesti,4322262,13729380
23631558,d,,GL,Comuna Certesti,4089095,13729380
23635746,d,,NT,Comuna Valeni,13729380,16287088
23641861,d,,BT,Comuna Dobirceni,3373543,13729380
23651032,d,,BC,Municipiul Bacau,13729380,4278337
23665453,d,,GL,Comuna Negrilesti,16655791,13729380
23676983,f,,MM,Comuna Ocna Sugatag,3694535,13729380
23711460,d,,GL,Comuna Poiana,16371374,13729380
23742424,d,,GL,Comuna Baneasa,4298571,13729380
23765061,d,,GL,Comuna Foltesti,3126802,13729380
23772786,d,,CL,Comuna Perisoru,13729380,3796888
23788944,d,,CL,Comuna Valea Argovei,13729380,4445338
23815933,d,,VN,Municipiul Focsani,16332383,13729380
23822809,d,,GL,Comuna Cuca,3127000,13729380
23852974,d,,CL,Comuna Ciocanesti,13729380,3796780
23852990,d,,CL,Comuna Spantov,13729380,4293957
23860845,d,,IL,Comuna Mihail Kogalniceanu,4428078,13729380
23860853,d,,IL,Comuna Gura Ialomitei,13729380,18077236
23901929,d,,CL,Comuna Cuza Voda,13729380,3796896
23905963,d,,GL,Comuna Jorasti,13729380,3701837
23909094,d,,IL,Comuna Valea Ciorii,4428035,13729380
23913214,d,,GL,Comuna Cuza-Voda,17841903,13729380
23913494,d,,IL,Comuna Facaeni,4365379,13729380
23923099,d,,CL,Comuna Dor Marunt,13729380,3796730
23923102,d,,CL,Comuna Dor Marunt,13729380,3796730
23923110,d,,CL,Comuna Ileana,13729380,3796950
23944016,d,,CL,Comuna Stefan Voda,13729380,4133000
23944024,d,,CL,Comuna Minastirea,13729380,3796853
23944032,d,,CL,Comuna Ulmeni,13729380,3796691
23944067,d,,CL,Comuna Mitreni,13729380,3966290
23976050,d,,GL,Comuna Smulti,4412209,13729380
23982826,d,,CL,Comuna Nicolae Balcescu,3966338,13729380
23982834,d,,CL,Comuna Roseti,13729380,4294146
23982842,d,,CL,Comuna Vilcelele,13729380,3796837
23982869,d,,CL,Comuna Chirnogi,13729380,3966303
23982877,d,,CL,Comuna Chirnogi,13729380,3966303
23995230,d,,B,Sectorul 2 al Municipiului Bucuresti,13729380,4204038
23995257,d,,B,Sectorul 2 al Municipiului Bucuresti,4204038,13729380
23995427,d,,HD,Orasul Aninoasa,4468994,13729380
23998938,d,,BH,Comuna Curtuiseni,4856066,13729380
24004450,d,,BT,Comuna Roma,3372114,13729380
24006116,d,,BV,Comuna Racos,4646935,13729380
24006230,d,,BT,Comuna Mihaileni,3672006,13729380
24014380,p,,MS,Municipiul Targu Mures,4322980
24018218,d,,CL,Comuna Independenta,3966370,13729380
24018234,d,,CL,Comuna Chiselet,13729380,3796799
24018269,d,,CL,Comuna Curcani,13729380,3796926
24018277,d,,CL,Orasul Fundulea,13729380,3797131
24024520,d,,CL,Comuna Dragos Voda,13729380,4445281
24024554,d,,CL,Comuna Vasilati,13729380,3796918
24027178,d,,B,Sectorul 2 al Municipiului Bucuresti,4204038,13729380
24027216,d,,B,Sectorul 2 al Municipiului Bucuresti,4204038,13729380
24027275,f,,B,Sectorul 2 al Municipiului Bucuresti,4204038,13729380
24030785,d,,GL,Comuna Radesti,16576043,13729380
2406871,5,1,BZ,Municipiul Ramnicu Sarat
24068941,d,,MM,Comuna Coroieni,3627099,13729380
2407559,2,1,BZ,Comuna Costesti
2407591,2,1,BZ,Comuna Stilpu
2407834,2,1,BZ,Comuna Balta Alba
2407842,2,1,BZ,Comuna Boldu
2407850,2,1,BZ,Comuna Valcelele
2407869,2,1,BZ,Comuna Balaceanu
2407877,2,1,BZ,Comuna Cochirleanca
2407885,2,1,BZ,Comuna Puiesti
2407893,2,1,BZ,Comuna Podgoria
2407907,2,1,BZ,Comuna Ramnicelu
2407915,2,1,BZ,Comuna Ziduri
2407931,2,1,BZ,Comuna Ghergheasa
24079550,d,,CL,Comuna Jegalia,13729380,3796756
24079568,d,,CL,Comuna Belciugatele,13729380,3966419
24082431,d,,CL,Comuna Gradistea,13729380,4602688
24120195,d,,CL,Comuna Vlad Tepes,3796829,13729380
24127606,d,,CL,Comuna Fundeni,13729380,3796942
24145505,d,,BH,Comuna Cherechiu,13729380,5722747
24157259,d,,CL,Comuna Modelu,13729380,3966354
24157267,d,,CL,Comuna Modelu,13729380,3966354
24167937,f,,BN,Comuna Rodna,4512321,13729380
24185682,d,,CL,Comuna Plataresti,13729380,3796900
24197440,d,,VN,Comuna Mera,4350726,13729380
24211501,o,,B,Sectorul 2 al Municipiului Bucuresti,4266456
24229509,d,,CL,Comuna Unirea,13729380,3796772
24234688,d,,CL,Comuna Ulmu,13729380,3796861
24249727,d,,CL,Comuna Galbinasi,13729380,17558053
24272169,d,,CL,Comuna Alexandru Odobescu,3966281,13729380
24288211,d,,CL,Comuna Dorobantu,4294014,13729380
24288220,d,,CL,Comuna Dichiseni,13729380,3796713
24288246,d,,CL,Comuna Sohatu,4445214,13729380
24296605,2,1,TM,Comuna Otelec
24312271,d,,BV,Comuna Vistea,4443418,13729380
24312336,d,,CL,Comuna Nana,13729380,4445222
24331834,2,1,GL,Comuna Suhurlui
24373465,d,,CL,Comuna Luica,13729380,3796810
24411321,f,,BC,Comuna Ghimes-Faget,13729380,4277870
24428390,d,,VN,Comuna Ciorasti,13729380,4350432
24437410,d,,VS,Orasul Negresti,13729380,13407333
24437674,f,,CV,Orasul Intorsura Buzaului,13729380,4404370
24457701,f,,CJ,Municipiul Turda,4378930,13729380
24469447,d,,CL,Comuna Frasinet,3966397,13729380
24494378,d,,CL,Comuna Frumusani,13729380,3796969
24538920,d,,MM,Comuna Leordina,3694900,13729380
24553423,f,,IL,Municipiul Slobozia,4365352,13729380
24558692,d,,CL,Comuna Gurbanesti,13729380,3796705
24560226,f,,BZ,Municipiul Ramnicu Sarat,2406871,13729380
24564937,d,,BZ,Municipiul Ramnicu Sarat,2406871,13729380
24611940,d,,CL,Comuna Tamadau Mare,13729380,3966346
24630631,d,,BZ,Municipiul Rimnicu Sarat,2406871,13729380
24630640,d,,BZ,Municipiul Ramnicu Sarat,2406871,13729380
24636600,d,,BC,Comuna Vultureni,13729380,4455170
24639665,d,,BC,Comuna Letea Veche,13729380,4455021
24669780,d,,BC,Comuna Pancesti,13729380,4455552
24688080,d,,BV,Comuna Jibert,13729380,4801397
24702169,d,,VS,Comuna Cozmesti,16670635,13729380
24703547,d,,BZ,Comuna Podgoria,13729380,2407893
24707565,d,,MM,Comuna Oarta de Jos,13729380,3694756
24708439,w,,B,Sectorul 1 al Municipiului Bucuresti,4266669
24757350,f,,IF,Orasul Voluntari,13729380,4283481
24787165,d,,BH,Comuna Toboliu,23259072,13729380
24797924,d,,BT,Comuna Hiliseu-Horia,4524938,13729380
24803449,d,,CL,Orasul Lehliu Gara,16300713,13729380
2483246,2,1,TM,Comuna Nadrag
24834607,d,,CL,Comuna Soldanu,3796934,13729380
24868499,d,,GL,Municipiul Galati,13729380,3814810
2487752,f,,TM,Municipiul Timisoara,13729380,14756536
24882850,d,,MM,Comuna Ardusat,3627870,13729380
24886126,d,,SJ,Comuna Agrij,13729380,4291549
24888674,d,,MS,Municipiul Tirgu Mures,4322823,13729380
24901056,d,,BT,Comuna Cristesti,3672057,13729380
24901064,d,,BT,Comuna Lunca,3373390,13729380
24902647,d,,MM,Orasul Baia Sprie,13729380,3694918
24903766,f,,BT,Municipiul Botosani,13729380,3372882
2491338,f,,TM,Municipiul Timisoara,14756536,13729380
2491516,r,,TM,Municipiul Timisoara,13633330
24918864,f,,BN,Municipiul Bistrita,4347569,13729380
24931499,4,,B,Sectorul 1 al Municipiului Bucuresti
24965718,d,,IF,Comuna Branesti,13729380,4420724
25003649,d,,BZ,Comuna Tisau,13729380,4055734
25011730,d,,BT,Comuna Cordareni,8613981,13729380
2502496,f,,TM,Orasul Buzias,2502534,13729380
2502534,7,1,TM,Orasul Buzias
25026120,d,,MM,Comuna Valea Chioarului,3694543,13729380
2502763,7,1,TM,Orasul Jimbolia
2502771,p,,TM,Orasul Jimbolia,2502763
2503378,7,1,TM,Orasul Deta
2503408,p,,TM,Orasul Deta,2503378
2506200,2,1,TM,Comuna Sag
25075998,d,,BZ,Comuna Ziduri,13729380,2407915
2509958,7,1,TM,Orasul Faget
2510235,2,1,TM,Comuna Manastiur
25104511,d,,SJ,Comuna Hereclean,13729380,4291581
25104520,d,,SJ,Comuna Coseiu,4291590,13729380
25110165,d,,BT,Comuna Gorbanesti,13729380,3373527
2512589,7,1,TM,Orasul Recas
2512597,f,,TM,Orasul Recas,2512589,13729380
2516009,d,,TM,Comuna Voiteg,13729380,2516033
2516033,2,1,TM,Comuna Voiteg
2516092,f,,TM,Orasul Gataia,13729380,4357988
25198010,d,,SJ,Comuna Simisna,14992936,13729380
25198028,d,,SJ,Comuna Rus,4495174,13729380
25198036,d,,MM,Comuna Remeti,3695298,13729380
25200438,d,,SJ,Comuna Zalha,4495220,13729380
25205834,d,,SJ,Comuna Sanmihaiu Almasului,4637635,13729380
25222517,f,,SM,Municipiul Satu Mare,4038806,13729380
25229094,d,,BZ,Comuna Posta Cilnau,3724520,13729380
25245286,d,,BT,Comuna Prajeni,3373330,13729380
25254683,d,,BT,Comuna Rachiti,3372106,13729380
25268794,d,,OT,Comuna Gradinari,5139779,13729380
25284153,d,,OT,Comuna Osica De Jos,16579643,13729380
25288457,d,,OT,Comuna Cirlogani,4491210,13729380
25288465,d,,OT,Comuna Brincoveni,4984529,13729380
25288473,f,,OT,Comuna Osica De Sus,4716801,13729380
25288503,d,,OT,Comuna Pirscoveni,13729380,4395043
25299154,d,,OT,Orasul Bals,4286429,13729380
25299162,d,,OT,Comuna Gavanesti,16607654,13729380
25299170,d,,OT,Comuna Bobicesti,4491148,13729380
25299189,f,,OT,Comuna Cilieni,13729380,5102346
25299197,d,,OT,Comuna Rusanesti,5139809,13729380
25299200,d,,OT,Comuna Visina Noua,16602614,13729380
25299219,d,,OT,Comuna Obarsia,5139710,13729380
25299235,d,,OT,Comuna Vadastra,13729380,5139841
25299243,d,,OT,Comuna Optasi Magura,5139744,13729380
25306162,d,,OT,Comuna Ganeasa,5209858,13729380
25306200,d,,OT,Comuna Brebeni,4716763,13729380
25306219,d,,OT,Comuna Milcov,5102354,13729380
25306243,d,,OT,Comuna Izbiceni,5139868,13729380
25306251,d,,OT,Comuna Tia Mare,13729380,5139833
25306502,d,,OT,Comuna Serbanesti,5139850,13729380
25320418,d,,SJ,Comuna Zimbor,4637643,13729380
25323031,d,,OT,Comuna Dobrosloveni,4395035,13729380
25323066,d,,OT,Comuna Orlea,4394633,13729380
25323074,d,,OT,Comuna Gura Padinii,16560233,13729380
25330543,d,,OT,Comuna Valea Mare,13729380,4394544
25361175,d,,OT,Comuna Gradinile,16556488,13729380
25361191,d,,OT,Comuna Brastavatu,5148351,13729380
25393932,d,,SJ,Comuna Fildu de Jos,4637627,13729380
2539479,f,,VL,Orasul Berbesti,13729380,2541355
2539487,2,1,VL,Comuna Ghioroiu
2539495,2,1,VL,Comuna Rosiile
2540627,2,1,VL,Comuna Nicolae Balcescu
2540635,2,1,VL,Comuna Vladesti
2540651,2,1,VL,Comuna Daesti
2540660,2,1,VL,Comuna Milcoiu
2540678,2,1,VL,Comuna Muereasca
2540759,f,,VL,Municipiul Ramnicu Valcea,2540813,13729380
2540813,5,1,VL,Municipiul Ramnicu Valcea
2540821,f,,VL,Municipiul Ramnicu Valcea,13729380,2540813
2540872,f,,VL,Municipiul Ramnicu Valcea,13729380,2540813
2540899,7,1,VL,Orasul Ocnele Mari
2540929,3,1,VL,Municipiul Ramnicu Valcea
2540937,f,,VL,Municipiul Ramnicu Valcea,2540813,13729380
2540953,f,,VL,Municipiul Ramnicu Valcea,13729380,2540813
2541002,2,1,VL,Comuna Golesti
2541010,2,1,VL,Comuna Bujoreni
2541029,2,1,VL,Comuna Runcu
2541088,f,,VL,Municipiul Ramnicu Valcea,2540813,13729380
2541100,2,1,VL,Comuna Francesti
2541118,2,1,VL,Comuna Galicea
2541126,2,1,VL,Comuna Popesti
2541134,2,1,VL,Comuna Sirineasa
2541142,2,1,VL,Comuna Stoilesti
2541150,f,,VL,Municipiul Ramnicu Valcea,2540813,13729380
2541177,7,1,VL,Orasul Babeni
2541207,f,,VL,Municipiul Ramnicu Valcea,2540813,13729380
2541215,7,1,VL,Orasul Baile Olanesti
2541231,f,,VL,Municipiul Ramnicu Valcea,13729380,2540813
2541290,2,1,VL,Comuna Stanesti
2541320,2,1,VL,Comuna Gradistea
2541347,2,1,VL,Comuna Mateesti
2541355,7,1,VL,Orasul Berbesti
2541363,2,1,VL,Comuna Alunu
2541371,2,1,VL,Comuna Livezi
2541380,2,1,VL,Comuna Zatreni
2541401,2,1,VL,Comuna Vaideeni
2541444,2,1,VL,Comuna Cernisoara
2541452,2,1,VL,Comuna Copaceni
2541460,2,1,VL,Comuna Roesti
2541479,7,1,VL,Orasul Horezu
2541495,2,1,VL,Comuna Lapusata
2541509,2,1,VL,Comuna Costesti
2541517,2,1,VL,Comuna Slatioara
2541525,2,1,VL,Comuna Stroesti
2541533,2,1,VL,Comuna Otesani
2541541,2,1,VL,Comuna Maldaresti
2541550,2,1,VL,Comuna Tomsani
2541584,2,1,VL,Comuna Maciuca
2541614,f,,VL,Orasul Calimanesti,2541630,13729380
2541630,7,1,VL,Orasul Calimanesti
2541649,2,1,VL,Comuna Berislavesti
2541657,2,1,VL,Comuna Boisoara
2541665,2,1,VL,Comuna Salatrucel
2541673,2,1,VL,Comuna Racovita
2541681,2,1,VL,Comuna Ciineni
2541690,2,1,VL,Comuna Voineasa
2541703,2,1,VL,Comuna Perisani
2541711,2,1,VL,Comuna Lalosu
2541720,7,1,VL,Orasul Balcesti
2541738,2,1,VL,Comuna Fauresti
2541746,2,1,VL,Comuna Tetoiu
2541754,2,1,VL,Comuna Valea Mare
2541762,f,,VL,Orasul Balcesti,13729380,2541720
2541819,2,1,VL,Comuna Bunesti
2541827,7,1,VL,Orasul Baile Govora
2541835,2,1,VL,Comuna Mihaesti
2541843,2,1,VL,Comuna Barbatesti
2541851,2,1,VL,Comuna Pausesti
2541860,2,1,VL,Comuna Stoenesti
2541894,7,1,VL,Orasul Brezoi
2541940,f,,VL,Orasul Brezoi,13729380,2541894
25425074,f,,OT,Comuna Iancu Jianu,4394838,13729380
25502860,1,,B,Sectorul 4 al Municipiului Bucuresti,4267117
25517313,d,,OT,Comuna Samburesti,13729380,5475221
25517321,d,,OT,Comuna Dobroteasa,13729380,5102338
25523170,d,,OT,Comuna Calui,16560225,13729380
25534098,d,,OT,Comuna Dobretu,4491296,13729380
25534110,d,,OT,Comuna Sprancenata,4491318,13729380
25534128,d,,OT,Comuna Daneasa,5292496,13729380
25537973,d,,OT,Comuna Stefan Cel Mare,5148327,13729380
25537981,d,,OT,Comuna Ianca,13729380,5209882
25547993,d,,OT,Comuna Urzica,13729380,5102370
25551994,d,,OT,Comuna Voineasa,4395078,13729380
25554389,d,,OT,Comuna Radomiresti,4395000,13729380
25554397,d,,OT,Comuna Seaca,5209904,13729380
25577498,d,,OT,Comuna Cungrea,5209890,13729380
25577501,d,,OT,Comuna Oporelu,4394820,13729380
25577544,d,,OT,Comuna Tatulesti,5139876,13729380
25594618,d,,OT,Comuna Babiciu,13729380,4394579
25594626,d,,OT,Comuna Scarisoara,4491164,13729380
2573799,f,,VL,Municipiul Dragasani,13729380,2573829
2573829,5,1,VL,Municipiul Dragasani
2573837,2,1,VL,Comuna Ionesti
2573845,2,1,VL,Comuna Gusoeni
2573853,2,1,VL,Comuna Glavile
2573861,2,1,VL,Comuna Dragoesti
2573870,2,1,VL,Comuna Creteni
2573896,2,1,VL,Comuna Madulari
2573900,2,1,VL,Comuna Lungesti
2573918,2,1,VL,Comuna Stefanesti
2573934,2,1,VL,Comuna Prundeni
2573942,2,1,VL,Comuna Pesceana
2573950,2,1,VL,Comuna Orlesti
2573969,2,1,VL,Comuna Olanu
2573977,2,1,VL,Comuna Susani
2573993,2,1,VL,Comuna Voicesti
2574000,f,,VL,Municipiul Dragasani,2573829,13729380
2574050,f,,VL,Orasul Horezu,2541479,13729380
2574085,2,1,VL,Comuna Budesti
2574093,2,1,VL,Comuna Pietrari
2574190,2,1,VL,Comuna Danicei
25830786,d,,BT,Comuna Adaseni,18382485,13729380
25956467,d,,SJ,Comuna Poiana Blenchii,13729380,4495190
25990485,d,,BT,Comuna Braesti,13729380,3503694
26008229,d,,BT,Comuna Dersca,13729380,3503660
26016841,d,,BT,Comuna Vaculesti,3503686,13729380
26016850,d,,BT,Comuna Cristinesti,8613973,13729380
26037607,d,,CT,Municipiul Medgidia,4301456,13729380
26043331,d,,BT,Comuna Mihalaseni,3373462,13729380
26058014,d,,BT,Comuna Nicseni,3372122,13729380
26097838,d,,BT,Comuna Concesti,3643892,13729380
26097846,d,,BT,Comuna Hudesti,3672022,13729380
2612790,5,1,NT,Municipiul Piatra Neamt
2612839,3,1,NT,Municipiul Piatra Neamt
2612898,2,1,NT,Comuna Borlesti
2612901,7,1,NT,Orasul Roznov
2612910,2,1,NT,Comuna Garcina
2612928,2,1,NT,Comuna Margineni
2612936,2,1,NT,Comuna Costisa
2612952,2,1,NT,Comuna Zanesti
2612960,2,1,NT,Comuna Pangarati
2612979,2,1,NT,Comuna Stefan Cel Mare
2612987,2,1,NT,Comuna Podoleni
2612995,2,1,NT,Comuna Romani
2613001,2,1,NT,Comuna Dragomiresti
2613010,2,1,NT,Comuna Tazlau
2613028,2,1,NT,Comuna Dobreni
2613036,2,1,NT,Comuna Alexandru Cel Bun
2613044,2,1,NT,Comuna Piatra Soimului
2613109,2,1,NT,Comuna Dumbrava Rosie
2613117,2,1,NT,Comuna Rediu
2613125,2,1,NT,Comuna Tupilati
2613133,2,1,NT,Comuna Bodesti
2613141,2,1,NT,Comuna Girov
2613150,2,1,NT,Comuna Candesti
2613168,2,1,NT,Comuna Razboieni
2613176,2,1,NT,Comuna Savinesti
2613273,f,,NT,Municipiul Piatra Neamt,2612790,13729380
2613290,f,,NT,Municipiul Piatra Neamt,13729380,2612790
2613303,f,,NT,Municipiul Piatra Neamt,2612790,13729380
2613311,f,,NT,Municipiul Piatra Neamt,13729380,2612790
2613338,f,,NT,Municipiul Piatra Neamt,13729380,2612790
2613362,p,,NT,Municipiul Piatra Neamt,2612839
2613370,q,,NT,Municipiul Piatra Neamt,4266456
2613583,5,1,NT,Municipiul Roman
2613591,f,,NT,Municipiul Roman,2613583,13729380
2613648,2,1,NT,Comuna Bahna
2613656,2,1,NT,Comuna Botesti
2613664,2,1,NT,Comuna Bozieni
2613672,2,1,NT,Comuna Bira
2613680,2,1,NT,Comuna Cordun
2613699,2,1,NT,Comuna Doljesti
2613702,2,1,NT,Comuna Dulcesti
2613710,2,1,NT,Comuna Faurei
2613729,2,1,NT,Comuna Gheraesti
2613737,2,1,NT,Comuna Horia
2613745,2,1,NT,Comuna Icusesti
2613753,2,1,NT,Comuna Ion Creanga
2613761,2,1,NT,Comuna Moldoveni
2613770,2,1,NT,Comuna Oniceni
2613788,2,1,NT,Comuna Poienari
2613796,2,1,NT,Comuna Sagna
2613800,2,1,NT,Comuna Sabaoani
2613818,2,1,NT,Comuna Stanita
2613826,2,1,NT,Comuna Secuieni
2613834,2,1,NT,Comuna Tamaseni
2613842,2,1,NT,Comuna Trifesti
2613850,2,1,NT,Comuna Valea Ursului
2613869,f,,NT,Municipiul Roman,13729380,2613583
26139046,d,,BT,Comuna Radauti-Prut,3503651,13729380
2613907,f,,NT,Municipiul Roman,2613583,13729380
2613923,f,,NT,Municipiul Roman,13729380,2613583
2613931,f,,NT,Municipiul Roman,2613583,13729380
2614074,2,1,NT,Comuna Poiana Teiului
2614104,7,1,NT,Orasul Targu Neamt
2614112,2,1,NT,Comuna Agapia
